,algo,startNode/endNode,budget,userID,totalPOI,totalCost,totalProfit,totalInterest,reachEndNode,totalPopInt,maxInterest,minInterest,tour,cluster,groupID
1031,ClusterPerDay,3,142.42489560826084,23269969@N00,4,289.3178609591498,2.3660067600193146,2.0,True,2.1830033800096573,1.0,0.0,3-11-3-21-3-7-3,randomByDay,
1032,ClusterPerDay,3,142.42489560826084,26010466@N07,4,289.3178609591498,2.3660067600193146,4.8728323699421985,True,3.6194195649807566,1.0,0.0,3-11-3-21-3-7-3,randomByDay,
1033,ClusterPerDay,3,142.42489560826084,49075539@N06,4,277.3243290196087,2.3201352003862867,1.6025561739847454,True,1.9613456871855162,1.0,0.0,3-11-3-21-3-23-3,randomByDay,
1034,ClusterPerDay,3,142.42489560826084,49291907@N00,4,289.3178609591498,2.3660067600193146,0.0,True,1.1830033800096573,0.0,0.0,3-11-3-21-3-7-3,randomByDay,
1035,ClusterPerDay,3,142.42489560826084,46026252@N00,4,289.3178609591498,2.3660067600193146,2.0,True,2.1830033800096573,1.0,0.0,3-11-3-21-3-7-3,randomByDay,
1036,ClusterPerDay,3,142.42489560826084,40230716@N03,4,289.3178609591498,2.3660067600193146,0.053824884792626815,True,1.2099158224059707,0.026912442396313407,0.0,3-11-3-21-3-7-3,randomByDay,
1037,ClusterPerDay,3,142.42489560826084,13511601@N00,4,289.3178609591498,2.3660067600193146,0.0,True,1.1830033800096573,0.0,0.0,3-11-3-21-3-7-3,randomByDay,
1038,ClusterPerDay,3,142.42489560826084,56949082@N00,4,277.3243290196087,2.3201352003862867,1.0105704392199746,True,1.6653528198031307,1.0,0.0,3-11-3-21-3-23-3,randomByDay,
1039,ClusterPerDay,3,142.42489560826084,66907518@N00,4,277.3243290196087,2.3201352003862867,3.0,True,2.6600676001931434,1.0,0.0,3-11-3-21-3-23-3,randomByDay,
1040,ClusterPerDay,3,142.42489560826084,47643206@N00,4,309.3816035990847,2.4657170449058428,1.7280656747049783,True,2.0968913598054106,0.8640328373524891,0.0,3-28-22-3-21-3-7-3,randomByDay,
1041,ClusterPerDay,3,142.42489560826084,15580384@N05,4,309.3816035990847,2.4657170449058428,1.0,True,1.7328585224529214,1.0,0.0,3-28-22-3-21-3-7-3,randomByDay,
1042,ClusterPerDay,3,142.42489560826084,27947906@N08,4,309.3816035990847,2.4657170449058428,1.0,True,1.7328585224529214,1.0,0.0,3-28-22-3-21-3-7-3,randomByDay,
1043,ClusterPerDay,3,142.42489560826084,12641532@N00,4,309.3816035990847,2.4657170449058428,0.11405835543766533,True,1.2898877001717541,0.11405835543766533,0.0,3-28-22-3-21-3-7-3,randomByDay,
1044,ClusterPerDay,3,142.42489560826084,37449305@N07,4,309.3816035990847,2.4657170449058428,1.081140350877193,True,1.773428697891518,1.0,0.0,3-28-22-3-21-3-7-3,randomByDay,
1045,ClusterPerDay,3,142.42489560826084,7281367@N03,4,309.3816035990847,2.4657170449058428,2.0,True,2.232858522452921,1.0,0.0,3-28-22-3-21-3-7-3,randomByDay,
1046,ClusterPerDay,3,142.42489560826084,7680826@N04,4,297.3880716595435,2.4198454852728153,1.0,True,1.7099227426364076,1.0,0.0,3-28-22-3-21-3-23-3,randomByDay,
1047,ClusterPerDay,3,142.42489560826084,30624156@N00,4,309.3816035990847,2.4657170449058428,4.482732511672909,True,3.4742247782893756,1.0,0.3479157026879244,3-28-22-3-21-3-7-3,randomByDay,
1048,ClusterPerDay,3,142.42489560826084,47614548@N00,4,309.3816035990847,2.4657170449058428,0.0,True,1.2328585224529214,0.0,0.0,3-28-22-3-21-3-7-3,randomByDay,
1049,ClusterPerDay,3,142.42489560826084,8389569@N08,4,297.3880716595435,2.4198454852728153,2.0,True,2.2099227426364076,1.0,0.0,3-28-22-3-21-3-23-3,randomByDay,
1050,ClusterPerDay,3,142.42489560826084,41931500@N00,4,309.3816035990847,2.4657170449058428,0.8178654292343377,True,1.6417912370700902,0.8178654292343377,0.0,3-28-22-3-21-3-7-3,randomByDay,
1051,ClusterPerDay,3,142.42489560826084,65438265@N00,4,309.3816035990847,2.4657170449058428,0.0,True,1.2328585224529214,0.0,0.0,3-28-22-3-21-3-7-3,randomByDay,
1052,ClusterPerDay,3,142.42489560826084,98222757@N02,4,297.3880716595435,2.4198454852728153,0.24838709677419377,True,1.3341162910235045,0.24838709677419377,0.0,3-28-22-3-21-3-23-3,randomByDay,
1053,ClusterPerDay,3,142.42489560826084,75973921@N00,4,297.3880716595435,2.4198454852728153,0.28382013835511055,True,1.3518328118139629,0.14008455034588732,0.0,3-28-22-3-21-3-23-3,randomByDay,
1054,ClusterPerDay,3,142.42489560826084,10789562@N08,4,309.3816035990847,2.4657170449058428,1.8072625698324027,True,2.1364898073691228,1.0,0.0,3-28-22-3-21-3-7-3,randomByDay,
1055,ClusterPerDay,3,142.42489560826084,29146273@N03,4,309.3816035990847,2.4657170449058428,4.0,True,3.232858522452921,1.0,0.0,3-28-22-3-21-3-7-3,randomByDay,
1056,ClusterPerDay,3,142.42489560826084,56525171@N00,4,309.3816035990847,2.4657170449058428,0.07654320987654328,True,1.271130127391193,0.07654320987654328,0.0,3-28-22-3-21-3-7-3,randomByDay,
1057,ClusterPerDay,3,142.42489560826084,20025990@N00,4,309.3816035990847,2.4657170449058428,3.0,True,2.732858522452921,1.0,0.0,3-28-22-3-21-3-7-3,randomByDay,
1058,ClusterPerDay,3,142.42489560826084,15743963@N08,4,309.3816035990847,2.4657170449058428,1.0,True,1.7328585224529214,1.0,0.0,3-28-22-3-21-3-7-3,randomByDay,
1059,ClusterPerDay,3,142.42489560826084,57412095@N05,4,309.3816035990847,2.4657170449058428,2.591836734693876,True,2.5287768897998593,1.0,0.0,3-28-22-3-21-3-7-3,randomByDay,
1060,ClusterPerDay,3,142.42489560826084,33455071@N00,4,277.3243290196087,2.3201352003862867,1.0,True,1.6600676001931434,1.0,0.0,3-11-3-21-3-23-3,randomByDay,
1061,ClusterPerDay,3,142.42489560826084,34405262@N04,4,289.3178609591498,2.3660067600193146,0.0,True,1.1830033800096573,0.0,0.0,3-11-3-21-3-7-3,randomByDay,
1062,ClusterPerDay,3,142.42489560826084,35284396@N00,4,277.3243290196087,2.3201352003862867,0.0,True,1.1600676001931434,0.0,0.0,3-11-3-21-3-23-3,randomByDay,
1063,ClusterPerDay,3,142.42489560826084,26344918@N04,4,289.3178609591498,2.3660067600193146,2.0451630889322554,True,2.205584924475785,1.0,0.0,3-11-3-21-3-7-3,randomByDay,
1064,ClusterPerDay,3,142.42489560826084,34211328@N00,4,289.3178609591498,2.3660067600193146,4.3365685294995435,True,3.351287644759429,1.0,0.45182888061347704,3-11-3-21-3-7-3,randomByDay,
1065,ClusterPerDay,3,142.42489560826084,49894734@N00,4,277.3243290196087,2.3201352003862867,1.1399280575539572,True,1.730031628970122,1.0,0.0,3-11-3-21-3-23-3,randomByDay,
1066,ClusterPerDay,3,142.42489560826084,38791487@N03,4,289.3178609591498,2.3660067600193146,2.0,True,2.1830033800096573,1.0,0.0,3-11-3-21-3-7-3,randomByDay,
1067,ClusterPerDay,3,142.42489560826084,61392797@N00,4,289.3178609591498,2.3660067600193146,0.0,True,1.1830033800096573,0.0,0.0,3-11-3-21-3-7-3,randomByDay,
1068,ClusterPerDay,3,142.42489560826084,94725783@N00,4,289.3178609591498,2.3660067600193146,1.271966527196654,True,1.8189866436079845,0.635983263598327,0.0,3-11-3-21-3-7-3,randomByDay,
1069,ClusterPerDay,3,142.42489560826084,64005175@N00,4,289.3178609591498,2.3660067600193146,3.1270249600222475,True,2.7465158600207813,1.0,0.026559132308975875,3-11-3-21-3-7-3,randomByDay,
1070,ClusterPerDay,3,142.42489560826084,36404721@N00,4,277.3243290196087,2.3201352003862867,0.4859437751004015,True,1.403039487743344,0.4859437751004015,0.0,3-11-3-21-3-23-3,randomByDay,
1071,ClusterPerDay,3,142.42489560826084,94416001@N00,4,277.3243290196087,2.3201352003862867,1.1793469770348382,True,1.7497410887105624,1.0,0.0,3-11-3-21-3-23-3,randomByDay,
1072,ClusterPerDay,3,142.42489560826084,26408216@N06,4,289.3178609591498,2.3660067600193146,0.0,True,1.1830033800096573,0.0,0.0,3-11-3-21-3-7-3,randomByDay,
1073,ClusterPerDay,3,142.42489560826084,65320201@N03,4,289.3178609591498,2.3660067600193146,0.0,True,1.1830033800096573,0.0,0.0,3-11-3-21-3-7-3,randomByDay,
